invoice_month,account_id,subscription,service,resource_group,resource_id,region,usage_qty,unit_cost,cost,raw_json
2025-08-01,acct-1,sub-1,DB,rg-staging,res-0407,westeurope,19.262,13.339,256.93,{}
2025-08-01,acct-1,sub-1,Networking,rg-staging,res-0408,westeurope,10.096,24.442,246.77,{}
2025-08-01,acct-1,sub-1,Storage,rg-staging,res-0409,southeastasia,18.38,7.051,129.59,{}
2025-08-01,acct-1,sub-1,DB,rg-dev,res-0410,westeurope,29.033,4.624,134.26,{}
2025-08-01,acct-1,sub-1,Storage,rg-dev,res-0411,eastus,30.127,8.372,252.21,{}
2025-08-01,acct-1,sub-1,Compute,rg-staging,res-0412,eastus,48.416,3.038,147.07,{}
2025-08-01,acct-1,sub-1,Compute,rg-dev,res-0413,eastus,1.41,185.837,262.03,{}
2025-08-01,acct-1,sub-1,Networking,rg-prod,res-0414,westeurope,2.612,7.136,18.64,{}
2025-08-01,acct-1,sub-1,Networking,rg-prod,res-0415,eastus,39.325,1.683,66.2,{}
2025-08-01,acct-1,sub-1,Compute,rg-dev,res-0416,eastus,40.542,2.263,91.73,{}
2025-08-01,acct-1,sub-1,DB,rg-dev,res-0417,westeurope,48.706,4.786,233.12,{}
2025-08-01,acct-1,sub-1,Compute,rg-staging,res-0418,westeurope,17.763,9.638,171.2,{}
2025-08-01,acct-1,sub-1,Networking,rg-dev,res-0419,westeurope,15.664,7.776,121.8,{}
2025-08-01,acct-1,sub-1,Compute,rg-prod,res-0420,westeurope,1.95,85.282,166.3,{}
2025-08-01,acct-1,sub-1,Networking,rg-prod,res-0421,westeurope,29.032,10.598,307.68,{}
2025-08-01,acct-1,sub-1,DB,rg-prod,res-0422,westeurope,44.459,1.192,52.98,{}
2025-08-01,acct-1,sub-1,DB,rg-prod,res-0423,westeurope,0.706,79.773,56.32,{}
2025-08-01,acct-1,sub-1,Networking,rg-prod,res-0424,eastus,34.95,3.865,135.08,{}
2025-08-01,acct-1,sub-1,Storage,rg-staging,res-0425,eastus,44.238,3.911,173.01,{}
2025-08-01,acct-1,sub-1,DB,rg-dev,res-0426,eastus,1.26,18.873,23.78,{}
2025-08-01,acct-1,sub-1,Networking,rg-prod,res-0427,eastus,29.397,4.942,145.28,{}
2025-08-01,acct-1,sub-1,DB,rg-dev,res-0428,westeurope,18.586,4.007,74.48,{}
2025-08-01,acct-1,sub-1,DB,rg-staging,res-0429,southeastasia,29.392,6.78,199.27,{}
2025-08-01,acct-1,sub-1,DB,rg-prod,res-0430,eastus,43.256,6.428,278.05,{}
2025-08-01,acct-1,sub-1,Networking,rg-staging,res-0431,westeurope,41.537,1.064,44.21,{}
2025-08-01,acct-1,sub-1,Storage,rg-dev,res-0432,southeastasia,38.581,0.951,36.68,{}
2025-08-01,acct-1,sub-1,Compute,rg-prod,res-0433,eastus,2.147,75.533,162.17,{}
2025-08-01,acct-1,sub-1,DB,rg-prod,res-0434,southeastasia,21.882,5.11,111.82,{}
2025-08-01,acct-1,sub-1,Compute,rg-prod,res-0435,westeurope,21.165,10.969,232.15,{}
2025-08-01,acct-1,sub-1,Compute,rg-dev,res-0436,southeastasia,11.46,12.25,140.39,{}
2025-08-01,acct-1,sub-1,Storage,rg-dev,res-0437,southeastasia,31.28,6.324,197.8,{}
2025-08-01,acct-1,sub-1,Networking,rg-dev,res-0438,westeurope,14.71,11.413,167.88,{}
2025-08-01,acct-1,sub-1,Networking,rg-staging,res-0439,southeastasia,4.356,23.799,103.67,{}
2025-08-01,acct-1,sub-1,Storage,rg-prod,res-0440,southeastasia,25.136,11.308,284.23,{}
2025-08-01,acct-1,sub-1,Compute,rg-prod,res-0441,westeurope,22.151,1.824,40.41,{}
2025-08-01,acct-1,sub-1,DB,rg-dev,res-0442,eastus,24.084,0.794,19.13,{}
2025-08-01,acct-1,sub-1,Networking,rg-staging,res-0443,eastus,29.657,7.639,226.56,{}
2025-08-01,acct-1,sub-1,DB,rg-staging,res-0444,eastus,23.824,12.947,308.44,{}
2025-08-01,acct-1,sub-1,Networking,rg-dev,res-0445,westeurope,28.576,10.514,300.45,{}
2025-08-01,acct-1,sub-1,Networking,rg-prod,res-0446,westeurope,0.966,67.112,64.83,{}
2025-08-01,acct-1,sub-1,Compute,rg-prod,res-0447,westeurope,15.865,10.168,161.32,{}
2025-08-01,acct-1,sub-1,DB,rg-staging,res-0448,westeurope,35.966,9.201,330.94,{}
2025-08-01,acct-1,sub-1,DB,rg-dev,res-0449,southeastasia,33.671,1.375,46.3,{}
2025-08-01,acct-1,sub-1,Storage,rg-prod,res-0450,eastus,46.728,1.791,83.67,{}
2025-08-01,acct-1,sub-1,Storage,rg-dev,res-0451,southeastasia,19.65,10.214,200.7,{}
2025-08-01,acct-1,sub-1,Networking,rg-staging,res-0452,southeastasia,38.201,4.655,177.84,{}
2025-08-01,acct-1,sub-1,Compute,rg-prod,res-0453,southeastasia,23.302,14.345,334.26,{}
2025-08-01,acct-1,sub-1,Storage,rg-dev,res-0454,southeastasia,20.511,3.561,73.03,{}
2025-08-01,acct-1,sub-1,Compute,rg-prod,res-0455,eastus,46.732,5.019,234.53,{}
2025-08-01,acct-1,sub-1,Storage,rg-dev,res-0456,eastus,25.612,11.74,300.68,{}
2025-08-01,acct-1,sub-1,Compute,rg-dev,res-0457,eastus,14.715,1.877,27.62,{}
2025-08-01,acct-1,sub-1,Storage,rg-prod,res-0458,southeastasia,46.082,0.526,24.25,{}
2025-08-01,acct-1,sub-1,Compute,rg-dev,res-0459,westeurope,7.429,8.791,65.31,{}
2025-08-01,acct-1,sub-1,Networking,rg-prod,res-0460,southeastasia,2.333,122.452,285.68,{}
2025-08-01,acct-1,sub-1,Networking,rg-staging,res-0461,eastus,49.848,1.47,73.3,{}
2025-08-01,acct-1,sub-1,DB,rg-prod,res-0462,eastus,38.61,1.672,64.54,{}
2025-08-01,acct-1,sub-1,Storage,rg-staging,res-0463,westeurope,42.481,6.291,267.26,{}
2025-08-01,acct-1,sub-1,Storage,rg-staging,res-0464,eastus,33.311,7.765,258.67,{}
2025-08-01,acct-1,sub-1,Storage,rg-prod,res-0465,southeastasia,8.162,3.306,26.98,{}
2025-08-01,acct-1,sub-1,Networking,rg-prod,res-0466,westeurope,11.12,4.379,48.69,{}
2025-08-01,acct-1,sub-1,Storage,rg-dev,res-0467,southeastasia,40.894,5.351,218.81,{}
2025-08-01,acct-1,sub-1,Networking,rg-dev,res-0468,southeastasia,47.69,3.086,147.17,{}
2025-08-01,acct-1,sub-1,Networking,rg-staging,res-0469,southeastasia,46.239,3.361,155.41,{}
2025-08-01,acct-1,sub-1,Storage,rg-dev,res-0470,southeastasia,32.405,0.603,19.55,{}
2025-08-01,acct-1,sub-1,DB,rg-staging,res-0471,eastus,35.509,8.12,288.32,{}
2025-08-01,acct-1,sub-1,DB,rg-dev,res-0472,eastus,39.584,0.2,7.91,{}
2025-08-01,acct-1,sub-1,DB,rg-prod,res-0473,southeastasia,25.722,0.29,7.45,{}
2025-08-01,acct-1,sub-1,Compute,rg-dev,res-0474,westeurope,16.932,9.848,166.74,{}
2025-08-01,acct-1,sub-1,Compute,rg-staging,res-0475,southeastasia,39.841,3.388,134.98,{}
2025-08-01,acct-1,sub-1,DB,rg-staging,res-0476,westeurope,26.94,11.954,322.04,{}
2025-08-01,acct-1,sub-1,DB,rg-staging,res-0477,southeastasia,18.416,11.629,214.16,{}
2025-08-01,acct-1,sub-1,Networking,rg-dev,res-0478,southeastasia,46.482,5.094,236.79,{}
2025-08-01,acct-1,sub-1,DB,rg-prod,res-0479,southeastasia,24.389,2.402,58.59,{}
2025-08-01,acct-1,sub-1,Storage,rg-prod,res-0480,westeurope,25.292,6.482,163.95,{}
2025-08-01,acct-1,sub-1,DB,rg-staging,res-0481,eastus,17.378,0.575,9.99,{}
2025-08-01,acct-1,sub-1,DB,rg-prod,res-0482,southeastasia,38.475,5.339,205.41,{}
2025-08-01,acct-1,sub-1,DB,rg-dev,res-0483,westeurope,36.803,3.332,122.62,{}
2025-08-01,acct-1,sub-1,DB,rg-prod,res-0484,eastus,29.073,11.713,340.52,{}
2025-08-01,acct-1,sub-1,DB,rg-dev,res-0485,westeurope,45.462,5.534,251.59,{}
2025-08-01,acct-1,sub-1,Compute,rg-dev,res-0486,southeastasia,27.329,9.152,250.12,{}
2025-08-01,acct-1,sub-1,DB,rg-prod,res-0487,eastus,21.749,1.83,39.81,{}
2025-08-01,acct-1,sub-1,Compute,rg-staging,res-0488,eastus,10.869,5.913,64.27,{}
2025-08-01,acct-1,sub-1,Networking,rg-staging,res-0489,eastus,14.705,11.434,168.13,{}
2025-08-01,acct-1,sub-1,DB,rg-dev,res-0490,eastus,3.883,45.872,178.12,{}
2025-08-01,acct-1,sub-1,DB,rg-dev,res-0491,southeastasia,34.652,8.662,300.16,{}
2025-08-01,acct-1,sub-1,Compute,rg-dev,res-0492,eastus,3.434,22.79,78.26,{}
2025-08-01,acct-1,sub-1,Storage,rg-dev,res-0493,eastus,15.792,12.341,194.89,{}
2025-08-01,acct-1,sub-1,Storage,rg-dev,res-0494,southeastasia,32.504,8.764,284.85,{}
2025-08-01,acct-1,sub-1,Storage,rg-dev,res-0495,westeurope,44.839,0.685,30.71,{}
2025-08-01,acct-1,sub-1,Storage,rg-prod,res-0496,eastus,19.364,14.371,278.28,{}
2025-08-01,acct-1,sub-1,Storage,rg-staging,res-0497,eastus,45.213,3.033,137.12,{}
2025-08-01,acct-1,sub-1,Networking,rg-prod,res-0498,westeurope,9.107,21.571,196.45,{}
2025-08-01,acct-1,sub-1,Storage,rg-prod,res-0499,eastus,41.356,3.723,153.96,{}
2025-09-01,acct-1,sub-1,Compute,rg-staging,res-0000,westeurope,30.227,1.917,57.94,{}
2025-09-01,acct-1,sub-1,Networking,rg-staging,res-0001,westeurope,27.41,6.079,166.63,{}
2025-09-01,acct-1,sub-1,DB,rg-staging,res-0002,westeurope,19.428,15.521,301.54,{}
2025-09-01,acct-1,sub-1,Storage,rg-dev,res-0003,southeastasia,49.126,1.627,79.92,{}
2025-09-01,acct-1,sub-1,Storage,rg-staging,res-0004,eastus,38.394,5.725,219.82,{}
2025-09-01,acct-1,sub-1,Networking,rg-dev,res-0005,southeastasia,29.954,0.185,5.55,{}
2025-09-01,acct-1,sub-1,Compute,rg-dev,res-0006,southeastasia,27.129,8.056,218.56,{}
2025-09-01,acct-1,sub-1,DB,rg-staging,res-0007,eastus,5.786,15.223,88.08,{}
2025-09-01,acct-1,sub-1,Networking,rg-dev,res-0008,eastus,0.041,5607.073,229.89,{}
2025-09-01,acct-1,sub-1,Networking,rg-dev,res-0009,southeastasia,34.917,6.373,222.53,{}
2025-09-01,acct-1,sub-1,Compute,rg-dev,res-0010,westeurope,47.245,2.301,108.71,{}
2025-09-01,acct-1,sub-1,Storage,rg-staging,res-0011,westeurope,14.356,1.853,26.6,{}
2025-09-01,acct-1,sub-1,Storage,rg-staging,res-0012,eastus,12.805,0.55,7.04,{}
2025-09-01,acct-1,sub-1,Storage,rg-dev,res-0013,eastus,45.374,5.159,234.09,{}
2025-09-01,acct-1,sub-1,Storage,rg-dev,res-0014,southeastasia,46.946,4.859,228.12,{}
2025-09-01,acct-1,sub-1,Storage,rg-staging,res-0015,westeurope,33.225,6.755,224.42,{}
2025-09-01,acct-1,sub-1,Networking,rg-dev,res-0016,eastus,47.229,4.092,193.26,{}
2025-09-01,acct-1,sub-1,DB,rg-prod,res-0017,westeurope,18.31,15.389,281.77,{}
2025-09-01,acct-1,sub-1,DB,rg-staging,res-0018,eastus,36.01,4.663,167.92,{}
2025-09-01,acct-1,sub-1,Networking,rg-prod,res-0019,eastus,16.002,5.128,82.06,{}
2025-09-01,acct-1,sub-1,Storage,rg-dev,res-0020,southeastasia,45.653,5.678,259.23,{}
2025-09-01,acct-1,sub-1,Storage,rg-dev,res-0021,southeastasia,27.688,9.14,253.07,{}
2025-09-01,acct-1,sub-1,Storage,rg-prod,res-0022,westeurope,38.564,5.259,202.81,{}
2025-09-01,acct-1,sub-1,DB,rg-prod,res-0023,eastus,9.208,3.026,27.86,{}
2025-09-01,acct-1,sub-1,Networking,rg-prod,res-0024,eastus,8.646,34.022,294.15,{}
2025-09-01,acct-1,sub-1,Storage,rg-dev,res-0025,eastus,0.392,366.964,143.85,{}
2025-09-01,acct-1,sub-1,Networking,rg-dev,res-0026,southeastasia,8.706,22.486,195.76,{}
2025-09-01,acct-1,sub-1,Storage,rg-dev,res-0027,eastus,30.612,1.468,44.94,{}
2025-09-01,acct-1,sub-1,Storage,rg-staging,res-0028,eastus,10.871,24.269,263.83,{}
2025-09-01,acct-1,sub-1,Storage,rg-prod,res-0029,southeastasia,33.501,5.534,185.4,{}
2025-09-01,acct-1,sub-1,DB,rg-prod,res-0030,eastus,7.172,31.662,227.08,{}
2025-09-01,acct-1,sub-1,Storage,rg-staging,res-0031,eastus,7.001,23.927,167.51,{}
2025-09-01,acct-1,sub-1,Networking,rg-staging,res-0032,westeurope,3.462,30.439,105.38,{}
2025-09-01,acct-1,sub-1,Compute,rg-staging,res-0033,southeastasia,6.333,15.937,100.93,{}
2025-09-01,acct-1,sub-1,DB,rg-staging,res-0034,southeastasia,41.159,6.103,251.2,{}
2025-09-01,acct-1,sub-1,Compute,rg-dev,res-0035,southeastasia,43.971,2.498,109.85,{}
2025-09-01,acct-1,sub-1,Storage,rg-staging,res-0036,southeastasia,13.78,26.002,358.31,{}
2025-09-01,acct-1,sub-1,DB,rg-dev,res-0037,eastus,30.681,7.791,239.04,{}
2025-09-01,acct-1,sub-1,Compute,rg-prod,res-0038,westeurope,29.318,12.487,366.09,{}
2025-09-01,acct-1,sub-1,Networking,rg-dev,res-0039,westeurope,8.727,5.433,47.41,{}
2025-09-01,acct-1,sub-1,Networking,rg-prod,res-0040,southeastasia,4.916,34.432,169.27,{}
2025-09-01,acct-1,sub-1,Storage,rg-staging,res-0041,eastus,24.443,11.877,290.3,{}
2025-09-01,acct-1,sub-1,Compute,rg-prod,res-0042,eastus,23.555,6.198,146.0,{}
2025-09-01,acct-1,sub-1,DB,rg-dev,res-0043,westeurope,47.16,5.772,272.2,{}
2025-09-01,acct-1,sub-1,Networking,rg-staging,res-0044,southeastasia,15.176,10.447,158.54,{}
2025-09-01,acct-1,sub-1,Networking,rg-dev,res-0045,southeastasia,37.796,2.12,80.13,{}
2025-09-01,acct-1,sub-1,Storage,rg-dev,res-0046,southeastasia,17.9,2.397,42.9,{}
2025-09-01,acct-1,sub-1,Storage,rg-staging,res-0047,eastus,16.502,3.547,58.53,{}
2025-09-01,acct-1,sub-1,DB,rg-prod,res-0048,southeastasia,39.226,6.262,245.63,{}
2025-09-01,acct-1,sub-1,Storage,rg-staging,res-0049,southeastasia,40.685,0.706,28.73,{}
2025-09-01,acct-1,sub-1,Networking,rg-staging,res-0050,westeurope,30.992,0.467,14.46,{}
2025-09-01,acct-1,sub-1,Compute,rg-staging,res-0051,southeastasia,39.601,7.057,279.46,{}
2025-09-01,acct-1,sub-1,Networking,rg-staging,res-0052,southeastasia,33.869,4.976,168.54,{}
2025-09-01,acct-1,sub-1,Storage,rg-prod,res-0053,eastus,26.235,8.114,212.87,{}
2025-09-01,acct-1,sub-1,Storage,rg-prod,res-0054,westeurope,31.348,7.262,227.64,{}
2025-09-01,acct-1,sub-1,Networking,rg-dev,res-0055,eastus,46.083,4.675,215.44,{}
2025-09-01,acct-1,sub-1,Storage,rg-prod,res-0056,southeastasia,22.783,0.334,7.6,{}
2025-09-01,acct-1,sub-1,Networking,rg-prod,res-0057,southeastasia,0.111,1668.468,185.2,{}
2025-09-01,acct-1,sub-1,DB,rg-dev,res-0058,southeastasia,12.814,10.766,137.95,{}
2025-09-01,acct-1,sub-1,Networking,rg-staging,res-0059,westeurope,42.555,5.563,236.73,{}
2025-09-01,acct-1,sub-1,DB,rg-prod,res-0060,southeastasia,36.459,1.405,51.21,{}
2025-09-01,acct-1,sub-1,Networking,rg-prod,res-0061,westeurope,34.503,4.665,160.94,{}
2025-09-01,acct-1,sub-1,DB,rg-staging,res-0062,eastus,17.59,3.443,60.57,{}
2025-09-01,acct-1,sub-1,Compute,rg-prod,res-0063,westeurope,2.776,49.071,136.22,{}
2025-09-01,acct-1,sub-1,Compute,rg-prod,res-0064,southeastasia,3.07,61.967,190.24,{}
2025-09-01,acct-1,sub-1,Networking,rg-dev,res-0065,southeastasia,26.308,3.023,79.52,{}
2025-09-01,acct-1,sub-1,DB,rg-prod,res-0066,eastus,1.508,120.895,182.31,{}
2025-09-01,acct-1,sub-1,Compute,rg-staging,res-0067,eastus,24.743,4.223,104.5,{}
2025-09-01,acct-1,sub-1,Networking,rg-dev,res-0068,southeastasia,13.284,4.516,59.99,{}
2025-09-01,acct-1,sub-1,Storage,rg-dev,res-0069,westeurope,20.219,2.757,55.75,{}
2025-09-01,acct-1,sub-1,Storage,rg-prod,res-0070,eastus,43.571,9.446,411.56,{}
2025-09-01,acct-1,sub-1,Storage,rg-dev,res-0071,westeurope,19.562,11.103,217.19,{}
2025-09-01,acct-1,sub-1,Networking,rg-prod,res-0072,eastus,39.33,0.517,20.33,{}
2025-09-01,acct-1,sub-1,Networking,rg-staging,res-0073,southeastasia,12.784,7.239,92.54,{}
2025-09-01,acct-1,sub-1,Networking,rg-prod,res-0074,southeastasia,46.104,2.711,124.99,{}
2025-09-01,acct-1,sub-1,DB,rg-prod,res-0075,eastus,34.813,2.907,101.2,{}
2025-09-01,acct-1,sub-1,Compute,rg-staging,res-0076,eastus,32.861,0.662,21.74,{}
2025-09-01,acct-1,sub-1,DB,rg-prod,res-0077,southeastasia,8.832,16.267,143.67,{}
2025-09-01,acct-1,sub-1,DB,rg-staging,res-0078,southeastasia,21.742,9.29,201.99,{}
2025-09-01,acct-1,sub-1,Compute,rg-dev,res-0079,westeurope,39.822,4.43,176.42,{}
2025-09-01,acct-1,sub-1,Compute,rg-dev,res-0080,eastus,2.841,12.358,35.11,{}
2025-09-01,acct-1,sub-1,Storage,rg-dev,res-0081,westeurope,34.643,1.126,39.01,{}
2025-09-01,acct-1,sub-1,Networking,rg-staging,res-0082,westeurope,9.861,13.211,130.27,{}
2025-09-01,acct-1,sub-1,DB,rg-prod,res-0083,eastus,26.942,12.268,330.53,{}
2025-09-01,acct-1,sub-1,Networking,rg-staging,res-0084,westeurope,7.148,39.4,281.63,{}
2025-09-01,acct-1,sub-1,DB,rg-staging,res-0085,eastus,19.982,15.432,308.37,{}
2025-09-01,acct-1,sub-1,DB,rg-dev,res-0086,southeastasia,39.907,4.382,174.89,{}
2025-09-01,acct-1,sub-1,Storage,rg-dev,res-0087,westeurope,7.402,11.999,88.82,{}
2025-09-01,acct-1,sub-1,Compute,rg-dev,res-0088,southeastasia,45.725,3.267,149.38,{}
2025-09-01,acct-1,sub-1,Storage,rg-prod,res-0089,southeastasia,31.372,9.873,309.75,{}
2025-09-01,acct-1,sub-1,DB,rg-prod,res-0090,westeurope,24.362,8.736,212.82,{}
2025-09-01,acct-1,sub-1,Storage,rg-dev,res-0091,southeastasia,45.911,7.072,324.66,{}
2025-09-01,acct-1,sub-1,Compute,rg-dev,res-0092,westeurope,24.121,2.832,68.3,{}
2025-09-01,acct-1,sub-1,DB,rg-staging,res-0093,southeastasia,14.943,14.827,221.56,{}
2025-09-01,acct-1,sub-1,Storage,rg-dev,res-0094,eastus,47.336,3.532,167.18,{}
2025-09-01,acct-1,sub-1,DB,rg-dev,res-0095,westeurope,10.584,3.237,34.26,{}
2025-09-01,acct-1,sub-1,Networking,rg-staging,res-0096,eastus,17.669,16.244,287.01,{}
2025-09-01,acct-1,sub-1,Storage,rg-prod,res-0097,westeurope,19.298,9.841,189.92,{}
2025-09-01,acct-1,sub-1,Compute,rg-prod,res-0098,southeastasia,49.839,2.013,100.31,{}
2025-09-01,acct-1,sub-1,Storage,rg-staging,res-0099,eastus,16.57,1.694,28.07,{}
2025-09-01,acct-1,sub-1,Networking,rg-dev,res-0100,southeastasia,44.071,6.01,264.87,{}
2025-09-01,acct-1,sub-1,Compute,rg-dev,res-0101,westeurope,16.143,11.254,181.68,{}
2025-09-01,acct-1,sub-1,DB,rg-staging,res-0102,westeurope,46.116,0.339,15.64,{}
2025-09-01,acct-1,sub-1,Storage,rg-dev,res-0103,southeastasia,7.601,36.193,275.1,{}
2025-09-01,acct-1,sub-1,Networking,rg-dev,res-0104,eastus,27.36,11.44,313.01,{}
2025-09-01,acct-1,sub-1,Networking,rg-dev,res-0105,eastus,9.586,16.806,161.1,{}
2025-09-01,acct-1,sub-1,Networking,rg-dev,res-0106,southeastasia,46.213,3.031,140.06,{}
2025-09-01,acct-1,sub-1,DB,rg-staging,res-0107,westeurope,7.509,7.584,56.95,{}
2025-09-01,acct-1,sub-1,Compute,rg-staging,res-0108,southeastasia,3.582,72.92,261.2,{}
2025-09-01,acct-1,sub-1,DB,rg-staging,res-0109,westeurope,22.794,8.418,191.88,{}
2025-09-01,acct-1,sub-1,Compute,rg-staging,res-0110,southeastasia,48.375,1.707,82.56,{}
2025-09-01,acct-1,sub-1,Networking,rg-staging,res-0111,eastus,42.58,5.196,221.26,{}
2025-09-01,acct-1,sub-1,DB,rg-staging,res-0112,southeastasia,36.015,6.644,239.28,{}
2025-09-01,acct-1,sub-1,Networking,rg-prod,res-0113,eastus,16.292,1.997,32.53,{}
2025-09-01,acct-1,sub-1,Compute,rg-staging,res-0114,eastus,3.456,8.299,28.68,{}
2025-09-01,acct-1,sub-1,Networking,rg-prod,res-0115,southeastasia,1.777,40.231,71.49,{}
2025-09-01,acct-1,sub-1,DB,rg-staging,res-0116,eastus,4.671,42.672,199.32,{}
2025-09-01,acct-1,sub-1,Networking,rg-dev,res-0117,southeastasia,45.066,0.298,13.41,{}
2025-09-01,acct-1,sub-1,Storage,rg-prod,res-0118,westeurope,2.402,78.102,187.6,{}
2025-09-01,acct-1,sub-1,Storage,rg-dev,res-0119,westeurope,8.408,17.57,147.73,{}
2025-09-01,acct-1,sub-1,Storage,rg-dev,res-0120,westeurope,4.549,21.093,95.95,{}
2025-09-01,acct-1,sub-1,Networking,rg-prod,res-0121,eastus,5.716,5.985,34.21,{}
2025-09-01,acct-1,sub-1,Networking,rg-prod,res-0122,eastus,30.496,2.584,78.81,{}
2025-09-01,acct-1,sub-1,Networking,rg-dev,res-0123,southeastasia,31.937,1.19,38.0,{}
2025-09-01,acct-1,sub-1,Storage,rg-prod,res-0124,eastus,18.875,3.147,59.4,{}
2025-09-01,acct-1,sub-1,Storage,rg-dev,res-0125,southeastasia,36.112,7.325,264.53,{}
2025-09-01,acct-1,sub-1,Compute,rg-prod,res-0126,eastus,34.999,6.825,238.86,{}
2025-09-01,acct-1,sub-1,Compute,rg-prod,res-0127,eastus,9.383,27.994,262.67,{}
2025-09-01,acct-1,sub-1,Networking,rg-prod,res-0128,southeastasia,48.119,4.666,224.52,{}
2025-09-01,acct-1,sub-1,Storage,rg-staging,res-0129,westeurope,18.415,4.577,84.28,{}
2025-09-01,acct-1,sub-1,Networking,rg-dev,res-0130,westeurope,31.608,5.056,159.8,{}
2025-09-01,acct-1,sub-1,DB,rg-staging,res-0131,southeastasia,0.102,2045.588,208.65,{}
2025-09-01,acct-1,sub-1,Storage,rg-staging,res-0132,southeastasia,9.258,1.962,18.16,{}
2025-09-01,acct-1,sub-1,Storage,rg-prod,res-0133,westeurope,17.447,20.117,350.99,{}
2025-09-01,acct-1,sub-1,Networking,rg-prod,res-0134,westeurope,10.696,11.424,122.19,{}
2025-09-01,acct-1,sub-1,DB,rg-dev,res-0135,eastus,41.821,0.656,27.44,{}
2025-09-01,acct-1,sub-1,Compute,rg-staging,res-0136,eastus,14.83,19.61,290.81,{}
2025-09-01,acct-1,sub-1,DB,rg-dev,res-0137,westeurope,36.714,4.007,147.12,{}
2025-09-01,acct-1,sub-1,DB,rg-prod,res-0138,eastus,14.869,10.136,150.71,{}
2025-09-01,acct-1,sub-1,DB,rg-dev,res-0139,westeurope,29.47,8.361,246.4,{}
2025-09-01,acct-1,sub-1,DB,rg-dev,res-0140,eastus,15.402,0.547,8.43,{}
2025-09-01,acct-1,sub-1,DB,rg-prod,res-0141,eastus,4.599,3.492,16.06,{}
2025-09-01,acct-1,sub-1,Storage,rg-dev,res-0142,eastus,38.212,0.745,28.47,{}
2025-09-01,acct-1,sub-1,Storage,rg-prod,res-0143,eastus,48.73,2.732,133.13,{}
2025-09-01,acct-1,sub-1,DB,rg-dev,res-0144,westeurope,0.575,99.217,57.05,{}
2025-09-01,acct-1,sub-1,Compute,rg-staging,res-0145,westeurope,33.697,1.064,35.85,{}
2025-09-01,acct-1,sub-1,Storage,rg-dev,res-0146,southeastasia,18.717,14.068,263.32,{}
2025-09-01,acct-1,sub-1,Networking,rg-dev,res-0147,southeastasia,40.235,3.554,142.99,{}
2025-09-01,acct-1,sub-1,Networking,rg-prod,res-0148,eastus,46.319,0.935,43.3,{}
2025-09-01,acct-1,sub-1,Compute,rg-prod,res-0149,southeastasia,6.38,25.608,163.38,{}
2025-09-01,acct-1,sub-1,Networking,rg-staging,res-0150,westeurope,47.715,4.216,201.19,{}
2025-09-01,acct-1,sub-1,Networking,rg-dev,res-0151,westeurope,18.679,5.919,110.56,{}
2025-09-01,acct-1,sub-1,Networking,rg-staging,res-0152,southeastasia,42.381,0.581,24.63,{}
2025-09-01,acct-1,sub-1,Networking,rg-staging,res-0153,southeastasia,24.524,9.45,231.75,{}
2025-09-01,acct-1,sub-1,Storage,rg-staging,res-0154,westeurope,22.011,6.131,134.95,{}
2025-09-01,acct-1,sub-1,Storage,rg-dev,res-0155,eastus,2.708,62.09,168.14,{}
2025-09-01,acct-1,sub-1,Compute,rg-prod,res-0156,southeastasia,23.287,8.227,191.58,{}
2025-09-01,acct-1,sub-1,Compute,rg-dev,res-0157,westeurope,38.185,5.979,228.31,{}
2025-09-01,acct-1,sub-1,Networking,rg-staging,res-0158,eastus,31.921,3.698,118.04,{}
2025-09-01,acct-1,sub-1,Storage,rg-dev,res-0159,eastus,7.266,12.139,88.2,{}
2025-09-01,acct-1,sub-1,DB,rg-staging,res-0160,eastus,17.446,10.917,190.45,{}
2025-09-01,acct-1,sub-1,DB,rg-dev,res-0161,westeurope,37.58,4.662,175.21,{}
2025-09-01,acct-1,sub-1,Compute,rg-prod,res-0162,westeurope,6.277,31.67,198.79,{}
2025-09-01,acct-1,sub-1,Storage,rg-staging,res-0163,southeastasia,39.059,8.192,319.98,{}
2025-09-01,acct-1,sub-1,Networking,rg-prod,res-0164,southeastasia,18.877,1.988,37.53,{}
2025-09-01,acct-1,sub-1,Storage,rg-prod,res-0165,eastus,2.704,47.06,127.25,{}
2025-09-01,acct-1,sub-1,Networking,rg-dev,res-0166,westeurope,5.094,10.579,53.89,{}
2025-09-01,acct-1,sub-1,Compute,rg-staging,res-0167,eastus,18.841,4.597,86.62,{}
2025-09-01,acct-1,sub-1,Compute,rg-dev,res-0168,westeurope,43.901,9.18,403.01,{}
2025-09-01,acct-1,sub-1,Compute,rg-prod,res-0169,eastus,26.534,7.254,192.49,{}
2025-09-01,acct-1,sub-1,Storage,rg-dev,res-0170,westeurope,27.148,15.441,419.18,{}
2025-09-01,acct-1,sub-1,Storage,rg-staging,res-0171,eastus,24.425,1.458,35.6,{}
2025-09-01,acct-1,sub-1,Networking,rg-staging,res-0172,southeastasia,18.794,1.15,21.61,{}
2025-09-01,acct-1,sub-1,Compute,rg-dev,res-0173,westeurope,35.516,5.579,198.13,{}
2025-09-01,acct-1,sub-1,Storage,rg-prod,res-0174,westeurope,9.563,5.899,56.41,{}
2025-09-01,acct-1,sub-1,Compute,rg-dev,res-0175,eastus,3.012,10.581,31.87,{}
